,name,id_
9436,Central Virginia Community College v. Katz,m.0b8d5w
9437,Williams v. Mississippi,m.0b9svv
9438,"Joseph Burstyn, Inc. v. Wilson",m.0bb05n
9439,Eldred v. Ashcroft,m.0bdkr
9440,Feiner v. New York,m.0bgx3l
9441,Afroyim v. Rusk,m.0bhphy
9442,Prize Cases,m.0blntr
9443,Gonzales v. O Centro Espirita Beneficente Uniao do Vegetal,m.0blxr7
9444,Twining v. New Jersey,m.0bml3r
9445,Kohl v. United States,m.0bq4rg
9446,In re Debs,m.0bqrj0
9447,Marshall v. Marshall,m.0br8wv
9448,Katzenbach v. Morgan,m.0bt2_z
9449,Edwards v. Aguillard,m.0btg_
9450,Chimel v. California,m.0bvxy1
9451,Cort v. Ash,m.0bx7l5
9452,Exxon Mobil Corp. v. Saudi Basic Industries Corp.,m.0bxtvx
9453,Citizens to Preserve Overton Park v. Volpe,m.0bzw8q
9454,United States v. Hudson,m.0bzyrw
9455,Morissette v. United States,m.0c_xx0
9456,Wisconsin v. Illinois,m.0c_yg7
9457,Kassel v. Consolidated Freightways Corp.,m.0c009f
9458,Brown v. Mississippi,m.0c13b6
9459,Gomillion v. Lightfoot,m.0c3mlk
9460,McCollum v. Board of Education,m.0c4hys
9461,Georgia v. Randolph,m.0c4q2g
9462,American Well Works Co. v. Layne & Bowler Co.,m.0c5byl
9463,Burford v. Sun Oil Co.,m.0c5ks_
9464,"Tahoe-Sierra Preservation Council, Inc. v. Tahoe Regional Planning Agency",m.0c5rpr
9465,United States v. Matlock,m.0c61c5
9466,Illinois v. Rodriguez,m.0c69vy
9467,Grove City College v. Bell,m.0c6tdp
9468,Shaw v. Reno,m.0c6v5m
9469,Virginia State Pharmacy Board v. Virginia Citizens Consumer Council,m.0c6vtw
9470,Gonzales v. Carhart,m.0c7b9v
9471,United States v. Grubbs,m.0c7vbb
9472,"Chauffeurs, Teamsters, & Helpers Local No. 391 v. Terry",m.0c7yfy
9473,"Illinois Tool Works Inc. v. Independent Ink, Inc.",m.0c84xt
9474,Upjohn Co. v. United States,m.0c85cp
9475,Burger King Corp. v. Rudzewicz,m.0c85yh
9476,Thompson v. Oklahoma,m.0c86p_
9477,Steward Machine Co. v. Davis,m.0c8gv9
9478,Marquez v. Screen Actors Guild Inc.,m.0c9sd9
9479,Rapanos v. United States,m.0ccx_p
9480,Texaco Inc. v. Dagher,m.0cg83t
9481,National League of Cities v. Usery,m.0cgvwx
9482,Northern Pipeline Construction Co. v. Marathon Pipe Line Co.,m.0ch10w
9483,Clearfield Trust Co. v. United States,m.0chfth
9484,Fox Film Corp. v. Muller,m.0chw1s
9485,Washington v. Glucksberg,m.0cj_by
9486,Exxon Corp. v. Governor of Maryland,m.0cj5c_
9487,Penn Central Transportation Co. v. New York City,m.0cjmrn
9488,Saenz v. Roe,m.0cjqtm
9489,Tennessee v. Garner,m.0cln5p
9490,Missouri ex rel. Gaines v. Canada,m.0cly6s
9491,Colorado River Water Conservation District v. United States,m.0cm79m
9492,Gade v. National Solid Wastes Management Ass'n,m.0cnk83
9493,City of Mobile v. Bolden,m.0cnlck
9494,Nebbia v. New York,m.0cp002
9495,Williamson v. Lee Optical Co.,m.0cp07r
9496,Continental Paper Bag Co. v. Eastern Paper Bag Co.,m.0cplwc
9497,Rostker v. Goldberg,m.0cps0p
9498,Arbaugh v. Y & H Corp.,m.0cpyrq
9499,Hawker v. New York,m.0cq5xy
9500,Dolan v. United States Postal Service,m.0cqhzq
9501,Marsh v. Alabama,m.0cqw9b
9502,Commodity Futures Trading Commission v. Schor,m.0crhht
9503,Brigham City v. Stuart,m.0cskb1
9504,Pennsylvania Coal Co. v. Mahon,m.0ct1d2
9505,San Antonio Independent School District v. Rodriguez,m.0ct1rq
9506,Northern Insurance Co. of New York v. Chatham County,m.0cwfy0
9507,"Sale v. Haitian Centers Council, Inc.",m.0cwlp1
9508,Bartnicki v. Vopper,m.0cz1tc
9509,New York City Transit Authority v. Beazer,m.0cz83m
9510,United States v. Harris,m.0czcs6
9511,Stewart v. Abend,m.0d_99m
9512,Lovell v. City of Griffin,m.0d_d5q
9513,Martin v. Wilks,m.0d1c6j
9514,Dolan v. City of Tigard,m.0d1cxy
9515,Day v. McDonough,m.0d2fpq
9516,Cantwell v. Connecticut,m.0d2ngd
9517,Jones v. Flowers,m.0d3lky
9518,United Building & Construction Trades Council v. Mayor and Council of Camden,m.0d51zf
9519,Cooper v. Aaron,m.0d57br
9520,Holmes v. South Carolina,m.0d59x2
9521,"eBay Inc. v. MercExchange, L.L.C.",m.0d5dyr
9522,Arkansas Department of Human Services v. Ahlborn,m.0d6pr3
9523,Hickman v. Taylor,m.0d76b3
9524,"Domino's Pizza, Inc. v. McDonald",m.0d79rv
9525,"Lechmere, Inc. v. NLRB",m.0d9lbc
9526,Egelhoff v. Egelhoff,m.0d9qcp
9527,United States v. Oakland Cannabis Buyers' Cooperative,m.0db_2_
9528,United States v. Bajakajian,m.0dc_19
9529,New York v. Connecticut,m.0dcrpx
9530,Old Colony Trust Co. v. Commissioner,m.0dfcml
9531,Brown v. Entertainment Merchants Ass'n,m.0dgpxbh
9532,Garcetti v. Ceballos,m.0dh86m
9533,DaimlerChrysler Corp. v. Cuno,m.0dhpdt
9534,Pickering v. Board of Education,m.0dhw5x
9535,Ray v. Blair,m.0dj1g5
9536,S. D. Warren Co. v. Maine Board of Environmental Protection,m.0dj8mw
9537,"Sereboff v. Mid Atlantic Medical Services, Inc.",m.0djdy6
9538,New Negro Alliance v. Sanitary Grocery Co.,m.0dk71y
9539,Rankin v. McPherson,m.0dl114
9540,Sherbert v. Verner,m.0dlwpv
9541,Hudson v. Michigan,m.0dtc09
9542,Osborn v. Bank of the United States,m.0dtnk_
9543,Ogden v. Saunders,m.0dtntb
9544,Wisconsin v. Mitchell,m.0dvftc
9545,United States v. Montoya De Hernandez,m.0dvm37
9546,Samson v. California,m.0dx3y2
9547,Illinois v. Caballes,m.0dxjsz
9548,Perez v. Brownell,m.0dywn4
9549,Burlington Northern & Santa Fe Railway Co. v. White,m.0dzgtf
9550,Commissioner v. Wilcox,m.0dzhxx
9551,Braunfeld v. Brown,m.0f0cj2
9552,Taylor v. Taintor,m.0f0hcb
9553,Schneider v. New Jersey,m.0f0mt_
9554,Kansas v. Marsh,m.0f0xnq
9555,Randall v. Sorrell,m.0f0yn5
9556,Massachusetts v. Environmental Protection Agency,m.0f1193
9557,League of United Latin American Citizens v. Perry,m.0f2dnv
9558,Jacobson v. United States,m.0f2h0h
9559,Totten v. United States,m.0f2w0d
9560,Owen Equipment & Erection Co. v. Kroger,m.0f3b1y
9561,Red Lion Broadcasting Co. v. FCC,m.0f3bcm
9562,Schlesinger v. Councilman,m.0f3m0f
9563,Albertson v. Subversive Activities Control Board,m.0f6snr
9564,Baird v. State Bar of Arizona,m.0f6svq
9565,Little v. Barreme,m.0fh15_
9566,New York v. Ferber,m.0fhg8q
9567,Harmelin v. Michigan,m.0fjqb_
9568,Webster v. Doe,m.0fl58v
9569,Board of Education v. Earls,m.0flfst
9570,Rosenberger v. University of Virginia,m.0fp6lx
9571,Florida v. Bostick,m.0fpn_s
9572,United States v. Stewart,m.0fq2x_3
9573,Dames & Moore v. Regan,m.0fr77q
9574,Zorach v. Clauson,m.0fsx6l
9575,Eastern Associated Coal Corp. v. United Mine Workers of America,m.0ftcp7
9576,Bowsher v. Synar,m.0fts99
9577,United States v. Kirby Lumber Co.,m.0fttj0
9578,2003 term per curiam opinions of the Supreme Court of the United States,m.0fwm_7
9579,Good News Club v. Milford Central School,m.0fxw3r
9580,Peretz v. United States,m.0fzv9w
9581,South Dakota v. Opperman,m.0g0884
9582,Curtis Publishing Co. v. Butts,m.0g3995
9583,"U.S. Term Limits, Inc. v. Thornton",m.0g5q0j
9584,Walton v. Arizona,m.0g7fb_
9585,Sorrells v. United States,m.0g7v3l
9586,Morse v. Frederick,m.0g86kh
9587,Arizona v. Evans,m.0g8847
9588,Sherman v. United States,m.0g8k1f
9589,United States v. Russell,m.0g9vtt
9590,Smith v. Maryland,m.0gcpwz
9591,Lucas v. South Carolina Coastal Council,m.0gdtsg
9592,Sparf v. United States,m.0gdv5z
9593,Graham v. John Deere Co.,m.0gg_7d
9594,United States v. Shipp,m.0gh6lm
9595,Bailey v. United States,m.0ghqbn
9596,Alexander v. Sandoval,m.0gj2nn
9597,SEC v. W. J. Howey Co.,m.0gjsps
9598,Watson v. Jones,m.0gmcc7v
9599,City of Elizabeth v. American Nicholson Pavement Co.,m.0gpfcb
9600,Qualitex Co. v. Jacobson Products Co.,m.0gqn8g
9601,Irwin v. Gavit,m.0grryw
9602,Hayburn's Case,m.0gtz2v
9603,"Landmark Communications, Inc. v. Virginia",m.0gv8gs
9604,Swidler & Berlin v. United States,m.0gvbfq
9605,"TSC Industries, Inc. v. Northway, Inc.",m.0gxdvn
9606,Cottage Savings Ass'n v. Commissioner,m.0h0834
9607,DeShaney v. Winnebago County,m.0h0rbc
9608,Troxel v. Granville,m.0h13s9
9609,Leser v. Garnett,m.0h1bml
9610,Houston East & West Texas Railway Co. v. United States,m.0h39z8
9611,In re Gault,m.0h3kgj
9612,Mertens v. Hewitt Associates,m.0h4pkx
9613,Pinkerton v. United States,m.0h6q2d
9614,Ex parte Madrazzo,m.0h6x1k
9615,Brown v. Board of Education,m.0hk56
9616,Roe v. Wade,m.0hx5v
9617,National Federation of Independent Business v. Sebelius,m.0j7l53h
9618,National Gay Task Force v. Board of Education,m.0k3p257
9619,Dred Scott v. Sandford,m.0qjlj
9620,Bush v. Gore,m.0qjn1
9621,Pennsylvania State University,m.04hgpt
9622,University Park,m.05hzb_
9623,Alaska,m.0hjy
9624,United States of America,m.09c7w0
9625,Alaska,m.0hjy
9626,United States of America,m.09c7w0
9627,Alaska,m.0hjy
9628,United States of America,m.09c7w0
9629,Kansas City,m.04f_d
9630,Platte County,m.0ndpz
9631,Pink Floyd,m.01wv9xn
9632,Psychedelic Session-compilation album,m.0h3bhb1
9633,Granville Woods,m.0236mx
9634,Loretta Woods,m.0j6f6kt
9635,Sioux,m.0fk3s
9636,English Language,m.02h40lc
9637,Sioux language,m.0565z6
9638,French,m.064_8sq
9639,El Salvador,m.02k8k
9640,,g.11b8058v7j
9641,William Armando,m.010h0d8y
9642,Victor Lopez,m.011k0bpp
9643,Johnny Lopez,m.011k0bx8
9644,Francisco Funes,m.011v5_6y
9645,Damaris Quéles,m.012_0d7s
9646,Francisca González,m.012_0fc_
9647,Ricardo López Tenorio,m.012z_6bb
9648,Xenia Estrada,m.01311sns
9649,Mauricio Alvarenga,m.0131y42k
9650,Milton Palacios,m.013b7xby
9651,Alexander Campos,m.026xmgs
9652,Jose Orlando Martinez,m.02phhjj
9653,Mauricio Alonso Rodríguez,m.02pyjqw
9654,Miguel Cañizalez,m.02qgkkg
9655,Francisco Gavidia,m.02qsc86
9656,Pedro Geoffroy Rivas,m.02qscbm
9657,Camilo Minero,m.02qsclj
9658,Ana Sol Gutierrez,m.02v_3hr
9659,Joel Aguilar,m.02vmtpg
9660,Wilfredo Iraheta,m.02x5pqn
9661,Mauricio Alfaro,m.03c250_
9662,José Luis Rugamas,m.03c5z5s
9663,Eduardo Hernández,m.03c9124
9664,Roberto Carlos Martinez,m.03cblzx
9665,José Manfredi Portillo,m.03cfwyh
9666,Melvin Barrera,m.03chqtt
9667,Pedro Chavarria,m.03chr1c
9668,José María Cañas,m.03ck2fb
9669,Ruben Cedillos,m.03ctvv4
9670,Keoki,m.03f4fxd
9671,DJ Quest,m.03hzxty
9672,Prudencia Ayala,m.03m4f_f
9673,Andrés Eduardo Menéndez,m.03nxgl4
9674,William Renderos Iraheta,m.03nxqf0
9675,Laura Molina,m.04_076h
9676,Félix Pineda,m.043ks6h
9677,José Castellanos Contreras,m.04cykvj
9678,Jose Solis,m.04dyyg2
9679,Edwin Ramos,m.04f4spb
9680,Roberto Rivas,m.04f69lb
9681,Alfredo Ruano,m.04lhqln
9682,Rafael Menjívar Ochoa,m.04n3xqn
9683,Papa A.P.,m.04q8w4h
9684,Elmer Acevedo,m.04y963w
9685,Armando Chacón,m.04yfkr7
9686,Saturnino Osorio,m.05b_737
9687,Ernesto Aparicio,m.05c2y_f
9688,Arturo Armando Molina,m.05m3gg
9689,Diego Velázquez,m.05yr4wm
9690,Miguel Cruz,m.05zkrkw
9691,Juan Rafael Bustillo,m.05zv1fd
9692,Sarah Ramos,m.065thkd
9693,Juan Ramón Sánchez,m.066127x
9694,Jorge Búcaro,m.06w9_j6
9695,Tomás Medina,m.06y1sn
9696,Doroteo Vasconcelos,m.06y1tb
9697,Rafael Campo,m.06y1yh
9698,Francisco Dueñas,m.06y1yv
9699,Gerardo Barrios,m.06y25k
9700,Francisco Menéndez,m.06y27b
9701,Pedro José Escalón,m.06y2bv
9702,Manuel Enrique Araujo,m.06y2cw
9703,Jorge Meléndez,m.06y2kd
9704,Salvador Castaneda Castro,m.06y2mv
9705,Julio Adalberto Rivera Carballo,m.06y2q9
9706,Consuelo de Saint Exupéry,m.07bk65
9707,Rubén Zamora,m.07p8ps
9708,Rutilio Grande,m.07swd6
9709,Víctor Ramírez,m.080bz0l
9710,Nicolas F. Shi,m.08vz5d
9711,Eva Dimas,m.09ggck_
9712,Fausto Omar Vásquez,m.09v1mhy
9713,Steve Montenegro,m.0b__gm3
9714,Carlos Linares,m.0b_qjns
9715,Miguel Angel Deras,m.0bm9y7c
9716,Gualberto Fernández,m.0cc70k9
9717,Paula Heredia,m.0cc8gnq
9718,Jorge Rivera,m.0cny39v
9719,Erwin McManus,m.0dbk9r
9720,Claudia Lars,m.0dd34w
9721,Victor Manuel Ochoa,m.0dlnrmt
9722,Raúl Cicero,m.0drw_42
9723,Carlos Barrios,m.0ds0ght
9724,José Inocencio Alas,m.0fbs00
9725,Elena Diaz,m.0gck6d6
9726,Patricia Chica,m.0glt20_
9727,Bernard Lewinsky,m.0gx_9sj
9728,Jaime Portillo,m.0gyr_2r
9729,Genaro Sermeño,m.0gysvkq
9730,Ana Maria de Martinez,m.0h1bw_6
9731,"Eduardo \""Volkswagen\"" Hernández",m.0h1gfdk
9732,Arturo Rivera y Damas,m.0h2lqh
9733,Enrique Álvarez Córdova,m.0h3cwk
9734,Mario Montoya,m.0h3vkz2
9735,José Francisco Valiente,m.0h5595b
9736,Norman Quijano,m.0h7mwf5
9737,Rene Moran,m.0h8k38b
9738,Jose B. Gonzalez,m.0hr5tm9
9739,Richard Oriani,m.0hrgx45
9740,Alexander Méndoza,m.0j3y75j
9741,Ángel Orellana,m.0j442fb
9742,Emilio Guardado,m.0j9k7c7
9743,Américo González,m.0j9nts6
9744,Bobby Rivas,m.0k_fvt
9745,Óscar Antonio Ulloa,m.0kg2yh2
9746,Guillermo García,m.0kmy4yx
9747,Selvin González,m.0knmfg3
9748,William López,m.0knxpym
9749,Marlon Menjívar,m.0ktzqtz
9750,Isaías Choto,m.0n484vf
9751,Takeshi Fujiwara,m.0ndx3dp
9752,Mario Wilfredo Contreras,m.0pmg_63
9753,Malin Arvidsson,m.0q200b9
9754,Robert Renderos,m.0v_3g3z
9755,"Santiago \""Jimmy\"" Mellado",m.0yzmtry
9756,Brett Gardner,m.02px3wt
9757,New York Yankees,m.0cqt41
9758,The Office,m.08jgk1
9759,Rainn Wilson,m.083chw
9760,San Diego,m.071vr
9761,San Diego County,m.0l2rj
9762,Miami Dolphins,m.04vn5
9763,Matt Moore,m.027n35s
9764,Ryan Tannehill,m.04q9syl
9765,Anne Frank,m.03d9rk
9766,Montessori Lyceum Amsterdam,m.03wf8d8
9767,Jewish Lyceum,m.074600n
9768,Monica,m.01fs85
9769,Shannon Brown,m.0f2zfl
9770,Adolf Hitler,m.07_m9_
9771,Ballistic trauma,m.02qnd1b
9772,Suicide,m.06z5s
9773,Germany,m.0345h
9774,Bavarian Language,m.0140n_
9775,"Frisian, Northern Language",m.02nt2n
9776,German Language,m.04306rv
9777,Turoyo Language,m.04lmb2
9778,"Saxon, Upper Language",m.06d010
9779,Germany,m.0345h
9780,Low German,m.02hxrs_
9781,German Language,m.04306rv
9782,Denver Broncos,m.0289q
9783,Super Bowl XXXIII,m.076y0
9784,Julius Caesar,m.041wm
9785,Theatre of Pompey,m.05l4p5
9786,Bessie Smith,m.0dq47
9787,Blues,m.0155w
9788,Jazz,m.03_d0
9789,Jackie Robinson,m.0443c
9790,Kansas City Monarchs,m.02_cjl
9791,Montreal Royals,m.03_wkh
9792,Los Angeles Bulldogs,m.0413z4v
9793,Brooklyn Dodgers,m.05fc8c9
9794,UCLA Bruins football,m.0fbtm7
9795,Chicago,m.01_d4
9796,Central Time Zone,m.02fqwt
9797,Dominican Republic,m.027rn
9798,Ronald Reagan,m.06c0j
9799,George H. W. Bush,m.034ls
9800,Chicago White Sox,m.01slc
9801,Comiskey Park,m.02nwdt
9802,U.S. Cellular Field,m.02yxpv
9803,Jeff Conaway,m.026mzh
9804,Kenickie Murdoch,m.0h5nhp7
9805,Grease,m.01xlqd
9806,Kenickie Murdoch,m.0h5nhp7
9807,Benjamin Franklin,m.019fz
9808,Poor Richard's Almanack,m.01zwbg
9809,Some Fruits of Solitude in Reflections and Maxims,m.03c67p8
9810,Bite-size Ben Franklin,m.04t1zmd
9811,"Autobiography, Poor Richard, and later writings",m.04t1zmn
9812,Benjamin Franklin's the art of virtue,m.04t1zmx
9813,The sayings of Benjamin Franklin,m.04t1zn4
9814,Compleated Autobiography by Benjamin Franklin,m.04w5ynd
9815,The Drinker's Dictionary,m.05b22sd
9816,"Observations Concerning the Increase of Mankind, Peopling of Countries, etc.",m.05q9nw8
9817,The Autobiography of Benjamin Franklin,m.0638kh
9818,"Political, Miscellaneous And Philosophical Pieces",m.066ymc6
9819,The Means and Manner of Obtaining Virtue,m.069v34p
9820,"Free silver, and some other things",m.06bc5yn
9821,Founding Fathers Benjamin Franklin Volume 2,m.06dqc2w
9822,Essays And Letters V1,m.06f96j7
9823,Poor Richard's Horse Keeper,m.06fl24x
9824,Selected Works of Benjamin Franklin,m.06gsgp3
9825,Conseils pour s'enrichir,m.06gw6_b
9826,Authobiography Of Benjamin Franklin,m.06hvzsn
9827,"The Writings Of Benjamin Franklin, Vol. 1",m.06j_wqp
9828,The Immortal Mentor,m.06jq4kg
9829,My Dear Girl Ii,m.06l923t
9830,How to Attain Moral Perfection,m.06ln9sy
9831,Articles Of Belief And Acts Of Religion Vol.2,m.06lsf_m
9832,The glory of eternity,m.06m0y80
9833,Reflection On Courtship And Marriage,m.06n38yt
9834,Not Your Usual Founding Father,m.06n8wr1
9835,Avis nécessaire à ceux qui veulent devenir riche,m.06pnj_d
9836,Collected Works Of Benjamin Franklin,m.06q2529
9837,The Life of Benjamin Franklin,m.06spsy3
9838,The Works Of Benjamin Franklin V1,m.06thfrr
9839,"A Dissertation on Liberty and Necessity, Pleasure and Pain",m.0b28ym
9840,Address,m.0bhjdhz
9841,The life and letters,m.0bhjdj_
9842,Articles of belief,m.0bhjdj1
9843,The art of making money plenty,m.0bhjdj4
9844,Autobiography,m.0bhjdj7
9845,The autobiography of Benjamin Franklin and selections from his other writings,m.0bhjdjb
9846,"The essays, humorous, moral and literary of the late Dr. Benjamin Franklin",m.0bhjdjj
9847,Franklin was there,m.0bhjdjq
9848,The ingenious Dr. Franklin,m.0bhjdjt
9849,The life and essays of the late Doctor Benjamin Franklin,m.0bhjdjx
9850,"The life of Benjamin Franklin, written chiefly by himself",m.0bhjdk2
9851,The life of Doctor Benjamin Franklin,m.0bhjdk5
9852,The life of Dr. Benjamin Franklin,m.0bhjdk8
9853,The life of the late Doctor Benjamin Franklin,m.0bhjdkc
9854,The life of the late Dr. Benjamin Franklin,m.0bhjdkg
9855,Memoirs of Benjamin Franklin,m.0bhjdkk
9856,Memoirs of the life and writings of Benjamin Franklin,m.0bhjdkn
9857,A parable,m.0bhjdkr
9858,The political thought of Benjamin Franklin,m.0bhjdkv
9859,Private correspondence of Benjamin Franklin,m.0bhjdky
9860,"Select works, including his autobiography",m.0bhjdl0
9861,Some account of the Pennsylvania Hospital,m.0bhjdl6
9862,The works of Benjamin Franklin,m.0bhjdl9
9863,The works of Dr. Benjamin Franklin,m.0bhjdld
9864,Works of the late Doctor Benjamin Franklin,m.0bhjdlh
9865,The works of the late Dr. Benjamin Franklin,m.0bhjdll
9866,"The autobiography, with an introd",m.0bqqyl_
9867,America's Big Ben,m.0bqqyld
9868,Apology for printers,m.0bqqylh
9869,"The autobiography of Benjamin Franklin, and a sketch of Franklin's life from the point where the autobiography ends, drawn chiefly from his letters",m.0bqqyln
9870,"The autobiography, Poor Richard's almanac and other papers",m.0bqqylw
9871,Benjamin Franklin on balloons,m.0bqqym2
9872,"B. Franklin, innovator",m.0bqqym6
9873,"Early to bed, and early to rise, makes a man healthy, wealthy, and wise, or, Early rising, a natural, social, and religious duty",m.0bqqymc
9874,"Father Abraham's speech to a great number of people, at a vendue of merchant-goods",m.0bqqymg
9875,"Franklin's Way to wealth, or, \""Poor Richard improved\""",m.0bqqyml
9876,A letter from B. Franklin to a young man,m.0bqqymr
9877,"A letter from Mr. Franklin to Mr. Peter Collinson, F.R.S. concerning the effect of lightning ; A letter of Benjamin Franklin, Esq. to Mr. Peter Collinson, F.R.S. concerning an electrical kite",m.0bqqymv
9878,New experiments and observations on electricity,m.0bqqymy
9879,Observations on the causes and cure of smoky chimneys,m.0bqqyn2
9880,"Poor Richard, or, The way to wealth",m.0bqqyn8
9881,Satires & Bagatelles,m.0bqqynk
9882,"The way to wealth, or, Poor Richard improved",m.0bqqynp
9883,What good is a newborn baby?,m.0bqqyns
9884,The autobiography and other writings,m.0c1t1dy
9885,"The autobiography of Benjamin Franklin; a restoration of a \""fair copy\""",m.0c1t1f0
9886,The bagatelles from Passy,m.0c1t1f3
9887,Benjamin Franklin and Jonathan Edwards,m.0c1t1f6
9888,Benjamin Franklin's autobiographical writings,m.0c1t1f9
9889,Benjamin Franklin's Experiments,m.0c1t1fd
9890,Benjamin Franklin's own story,m.0c1t1fh
9891,"Benjamin Franklin's Proposals for the education of youth in Pennsylvania, 1749",m.0c1t1fl
9892,"The complete works in philosophy, politics, and morals, of the late Dr. Benjamin Franklin, now first collected and arranged: with memoirs of his early life, written by himself",m.0c1t1fp
9893,"Experiments and observations on electricity, made at Philadelphia in America",m.0c1t1fs
9894,Facetiæ Frankliana.   [sic],m.0c1t1fw
9895,Franklin's boyhood in Boston,m.0c1t1fz
9896,Franklin's wit & folly,m.0c1t1g1
9897,A letter of advice to a young man concerning marriage,m.0c1t1g4
9898,"Letters and papers of Benjamin Franklin and Richard Jackson, 1753-1785",m.0c1t1g7
9899,The letters of Benjamin Franklin & Jane Mecom,m.0c1t1gb
9900,"Letters to the press, 1758-1775",m.0c1t1gf
9901,"The life and essays, of Dr. Franklin",m.0c1t1gj
9902,On war and peace,m.0c1t1gm
9903,"The Papers of Benjamin Franklin, Vol. 28: Volume 28: November 1, 1778 through February 28, 1779",m.0c1t1gq
9904,"Poor Richard, 1733",m.0c1t1gt
9905,Poor Richard day by day,m.0c1t1gx
9906,Representative selections,m.0c1t1h2
9907,"\""The sayings of Poor Richard\""",m.0c1t1h5
9908,The select works of Benjamin Franklin,m.0c1t1h8
9909,Sheep will never make insurrections,m.0c1t1hc
9910,The wisdom of Benjamin Franklin,m.0c1t1hg
9911,"The works of Dr. Benjamin Franklin, in philosophy, politics, and morals",m.0c1t1hk
9912,The works of Dr. Benjn. Franklin;,m.0c1t1hn
9913,The writings of Benjamin Franklin,m.0c1t1hr
9914,"The Papers of Benjamin Franklin, Volume 1: January 1, 1706 through December 31, 1734",m.0dytg4y
9915,The Way to Wealth,m.0f5j2d
9916,The Morals of Chess,m.0xptgyh
9917,"Silence Dogood, No. 1",m.0y5sd3_
9918,"Silence Dogood, No. 2",m.0y5sd60
9919,"Silence Dogood, No. 3",m.0y5sd6w
9920,"Silence Dogood, No. 5",m.0y5sd7_
9921,"Silence Dogood, No. 4",m.0y5sd7d
9922,"Silence Dogood, No. 7",m.0y5sd9_
9923,"Silence Dogood, No. 6",m.0y5sd9c
9924,"Silence Dogood, No. 8",m.0y5sdbl
9925,"Silence Dogood, No. 9",m.0y5sdc8
9926,"Silence Dogood, No. 10",m.0y5sdds
9927,"Silence Dogood, No. 11",m.0y5sdfb
9928,"Silence Dogood, No. 12",m.0y5sdfp
9929,"Silence Dogood, No. 13",m.0y5sdg1
9930,"Silence Dogood, No. 14",m.0y5sdgc
